@relation 'similarity values'

@attribute EXPERT {0.0,1.0}
@attribute FullDescriptionMatcher numeric
@attribute GeneralBagForAnnotationLabel[Levenshtein] numeric
@attribute GeneralBagForAnnotationLabel[QGramsDistance] numeric
@attribute GeneralBagForAnnotationLabel[SmithWaterman] numeric
@attribute GeneralBagForAnnotationLabel[Stoilos_JW] numeric
@attribute SoftJaccardLinStoilois numeric

@data
0.0,0.078612,0.25,0.25,0.5,-0.8,0
0.0,0.050674,0,0,0.125,-1,0
0.0,0.262723,0,0,0.125,-1,0.348948
0.0,0.050731,0,0,0,-1,0
0.0,0.075992,0.25,0,0.25,-1,0
0.0,0.045741,0,0,0.125,-1,0.65762
0.0,0.049111,0.125,0,0.25,-1,0
0.0,0.178528,0.25,0,0.25,-1,0
0.0,0.242514,0.25,0,0.4,-1,0
0.0,0.157671,0.214286,0,0.25,-1,0
0.0,0.250458,0.25,0,0.3,-1,0
0.0,0.222977,0,0,0.25,-1,0
0.0,0.018859,0.25,0,0.166667,-1,0
0.0,0.150983,0.25,0,0.25,-1,0
0.0,0.057558,0.125,0,0.25,-1,0
0.0,0.079579,0.125,0,0.2,-1,0.330296
0.0,0.040489,0.125,0,0.25,-1,0
0.0,0.030646,0.125,0,0.333333,-1,0
0.0,0.004239,0.125,0,0.214286,-1,0
0.0,0.010052,0.090909,0,0.142857,-1,0
0.0,0,0,0,0.166667,-1,0
0.0,0.025826,0.142857,0,0.25,-1,0
0.0,0.124521,0,0,0.142857,-1,0
0.0,0,0.25,0,0.142857,-1,0
0.0,0,0.222222,0,0.142857,-1,0
0.0,0.178533,0,0,0.25,-1,0
0.0,0,0,0,0.214286,-1,0
0.0,0.018204,0,0,0.142857,-1,0.748215
0.0,0.063029,0,0,0.25,-1,0
0.0,0.069603,0.166667,0,0.142857,-1,0
0.0,0.031917,0.166667,0,0.214286,-1,0
0.0,0.241708,0.083333,0,0.142857,-1,0
1.0,0.634453,0.777778,0.7,1,0.875,0.792178
0.0,0.138682,0.166667,0,0.214286,-1,0
0.0,0.227524,0.153846,0,0.142857,-1,0
0.0,0.005383,0.090909,0,0.142857,-1,0
0.0,0.363551,0.125,0,0.142857,-1,0
0.0,0.004277,0.142857,0,0.25,-1,0
0.0,0.145091,0.142857,0,0.25,-1,0
0.0,0,0,0,0.214286,-1,0
0.0,0,0.125,0,0.142857,-1,0
0.0,0,0.142857,0,0.25,-1,0
0.0,0.111182,0.125,0,0.142857,-1,0
0.0,0,0.125,0,0.285714,-1,0
0.0,0,0.142857,0,0.25,-1,0
0.0,0.111268,0.166667,0,0.214286,-1,0
0.0,0.134447,0,0,0.2,-1,0
0.0,0.087411,0.15,0,0.214286,-1,0
0.0,0,0.142857,0,0.2,-1,0
0.0,0.245091,0,0,0.142857,-1,0
0.0,0.019019,0.142857,0.117647,0.166667,-1,0
0.0,0.093347,0.142857,0,0.166667,-1,0.764812
0.0,0.004612,0,0,0,-1,0
0.0,0.009542,0,0,0.2,-1,0
0.0,0.021194,0,0,0,-1,0
0.0,0,0.428571,0.142857,0.666667,-1,0
0.0,0.091741,0,0,0.1875,-1,0
0.0,0.103485,0.454545,0.434783,0.625,0.295547,0
0.0,0.058419,0.125,0,0.166667,-1,0
0.0,0.035736,0.25,0,0.25,-1,0
0.0,0.064203,0.125,0,0.285714,-1,0
0.0,0.090937,0.125,0,0.285714,-1,0
0.0,0.100651,0.222222,0,0.125,-1,0
0.0,0.07424,0.25,0,0.5,-1,0
0.0,0.020238,0.111111,0,0.25,-1,0
0.0,0.042623,0.5,0.421053,0.571429,0.291398,0
0.0,0.027862,0.25,0,0.25,-1,0
0.0,0.045687,0.166667,0,0.125,-1,0
0.0,0.01959,0.25,0,0.3125,-1,0
0.0,0.100745,0.416667,0.333333,0.5625,0.042857,0
0.0,0,0,0,0.1875,-1,0
0.0,0.094226,0.083333,0,0.25,-1,0
0.0,0.154419,0.230769,0,0.25,-1,0
0.0,0,0.363636,0.347826,0.5,0.077915,0
0.0,0.040598,0.25,0,0.25,-1,0
0.0,0.094363,0.125,0.125,0.25,-1,0
0.0,0.087041,0.125,0.125,0.25,-1,0
0.0,0.084813,0,0,0.125,-1,0
0.0,0.093539,0.125,0.1,0.125,-0.9,0
0.0,0.084909,0.375,0.25,0.375,-0.9,0
1.0,0.838902,1,1,1,1,1
0.0,0.076557,0,0,0.125,-1,0
0.0,0.082198,0.25,0,0.25,-1,0
0.0,0.114408,0.416667,0.416667,0.625,0.255814,0
0.0,0,0.125,0,0.2,-1,0
0.0,0,0.214286,0,0.3125,-1,0
0.0,0.102395,0.125,0,0.2,-1,0
0.0,0.004879,0,0,0.125,-1,0
0.0,0,0.25,0,0.166667,-1,0
0.0,0.047262,0.125,0,0.166667,-1,0
0.0,0.099803,0.125,0,0.25,-1,0
0.0,0.106073,0.125,0,0.4,-1,0
0.0,0.047998,0.125,0,0.25,-1,0
0.0,0.100323,0,0,0.333333,-1,0
0.0,0,0.083333,0,0.1875,-1,0
0.0,0,0.5,0.37037,0.5,0.09052,0
0.0,0.013252,0.25,0,0.333333,-1,0
0.0,0,0.25,0,0.333333,-1,0
0.0,0.053949,0.166667,0,0.214286,-1,0
0.0,0,0.25,0.086957,0.285714,-0.9,0
0.0,0,0.166667,0,0.166667,-1,0
0.0,0.049237,0.166667,0,0.5,-1,0
0.0,0,0.083333,0,0.222222,-1,0
0.0,0.11822,0.416667,0.347826,0.571429,0.111774,0
0.0,0.057692,0.25,0,0.333333,-1,0
0.0,0.048953,0.083333,0,0.111111,-1,0
0.0,0,0.333333,0,0.208333,-1,0
0.0,0.111539,0.333333,0.285714,0.333333,-0.131783,0
0.0,0.04202,0.083333,0,0.166667,-1,0
0.0,0.108682,0.083333,0,0.166667,-1,0
0.0,0.503876,0.076923,0,0.125,-1,0
0.0,0.271056,0.416667,0.296296,0.363636,-0.098034,0.747716
0.0,0.16655,0.25,0,0.25,-1,0
0.0,0,0.166667,0.1,0.25,-1,0
0.0,0,0.166667,0.1,0.25,-1,0
0.0,0,0,0,0.25,-1,0
0.0,0.030351,0.25,0,0.25,-1,0
0.0,0,0.083333,0.1,0.25,-1,0
0.0,0.092221,0.416667,0.416667,0.625,0.255814,0
0.0,0,0.166667,0,0.125,-1,0
0.0,0,0.166667,0,0.25,-1,0
1.0,1,1,1,1,1,1
0.0,0.05825,0.083333,0,0.2,-1,0
0.0,0.037871,0.25,0,0.208333,-1,0
0.0,0.033225,0.166667,0,0.2,-1,0
0.0,0.174512,0.083333,0,0.111111,-1,0
0.0,0,0.083333,0,0.166667,-1,0
0.0,0.072935,0.083333,0,0.166667,-1,0
0.0,0.003887,0.166667,0,0.5,-1,0
0.0,0,0.166667,0,0.4,-1,0
0.0,0.025194,0.083333,0,0.25,-1,0
0.0,0.012442,0.083333,0,0.333333,-1,0
0.0,0.020016,0,0,0.1875,-1,0
0.0,0.017976,0.090909,0,0.111111,-1,0
0.0,0.010148,0.222222,0,0.333333,-1,0
0.0,0,0.222222,0.105263,0.333333,-1,0
0.0,0.016683,0.333333,0.2,0.285714,-1,0
0.0,0.015796,0.222222,0.1,0.142857,-0.9,0
0.0,0.017484,0.111111,0,0.166667,-1,0
0.0,0.017137,0.222222,0,0.25,-1,0
0.0,0,0,0,0.222222,-1,0
0.0,0.011076,0.111111,0,0.142857,-1,0
0.0,0.002973,0.222222,0.105263,0.333333,-1,0
0.0,0.050587,0.25,0,0.111111,-1,0
0.0,0,0.333333,0.08,0.222222,-1,0
0.0,0.003052,0.083333,0,0.111111,-1,0
0.0,0,0,0,0.166667,-1,0
0.0,0.00271,0.083333,0,0.222222,-1,0
0.0,0.048308,0.153846,0,0.111111,-1,0
0.0,0.250661,0,0,0.111111,-1,0
0.0,0,0.111111,0,0.125,-1,0
0.0,0.016391,0.111111,0,0.25,-1,0
0.0,0.01512,0.111111,0,0.25,-1,0
0.0,0.014733,0,0,0.25,-1,0
0.0,0.016248,0.111111,0,0.25,-1,0
0.0,0.014749,0.111111,0,0.25,-1,0
0.0,0.080174,0.222222,0,0.125,-1,0
0.0,0.013298,0.333333,0.190476,0.25,-1,0
0.0,0.014278,0.222222,0,0.25,-1,0
0.0,0.332652,0.583333,0.56,0.777778,0.686878,0
0.0,0,0.222222,0,0.2,-1,0
0.0,0,0.285714,0.148148,0.277778,-1,0
0.0,0.017787,0.333333,0,0.2,-1,0
0.0,0.007094,0.222222,0.181818,0.222222,-1,0
0.0,0,0,0,0.166667,-1,0
0.0,0.014162,0.222222,0,0.333333,-1,0
0.0,0.021775,0.333333,0.117647,0.75,0.276353,0
0.0,0.023143,0.111111,0,0.2,-1,0
0.0,0.05225,0.111111,0,0.25,-1,0
0.0,0.02673,0.111111,0,0.333333,-1,0
0.0,0,0,0,0.2,-1,0
0.0,0,0.090909,0,0.2,-1,0
0.0,0,0,0,0.2,-1,0
0.0,0.005418,0,0,0.2,-1,0.723795
0.0,0.138104,0.285714,0,0.2,-1,0
0.0,0,0.285714,0.125,0.2,-1,0
0.0,0,0.222222,0,0.2,-1,0
0.0,0,0.4,0,0.25,-1,0
0.0,0,0.222222,0.111111,0.2,-1,0
0.0,0.135592,0,0,0.2,-1,0
0.0,0.037743,0,0,0.2,-1,0
0.0,0.025615,0.222222,0.111111,0.2,-0.9,0
0.0,0.050031,0.166667,0,0.2,-1,0
0.0,0.150765,0.083333,0,0.2,-1,0
0.0,0.107567,0,0,0.2,-1,0
0.0,0.226001,0.083333,0,0.2,-1,0
0.0,0.196931,0.230769,0.090909,0.3,-1,0
0.0,0,0,0,0.2,-1,0
0.0,0.161046,0.25,0,0.4,-1,0
0.0,0.004743,0,0,0.25,-1,0
0.0,0,0,0,0.25,-1,0
0.0,0,0.125,0.117647,0.2,-1,0
0.0,0,0.25,0.117647,0.6,0.186813,0
0.0,0,0,0,0,-1,0
0.0,0,0.125,0,0.2,-1,0
0.0,0,0.125,0,0.2,-1,0
0.0,0,0.2,0,0.25,-1,0
0.0,0.053988,0.083333,0,0.2,-1,0
1.0,1,1,1,1,1,1
0.0,0.628971,0.357143,0.434783,1,0.715789,0.492285
0.0,0,0.2,0.142857,0.2,-0.9,0
0.0,0.076431,0.222222,0.111111,0.2,-0.9,0.720726
0.0,0.021093,0,0,0.2,-1,0
0.0,0.051909,0.333333,0.266667,0.4,-1,0
0.0,0,0.2,0,0.25,-1,0
0.0,0.005147,0,0,0.2,-1,0
0.0,0.01877,0.2,0,0.25,-1,0
0.0,0,0,0,0,-1,0
0.0,0.091768,0.125,0,0.2,-1,0
0.0,0.107241,0.090909,0,0.3,-1,0
0.0,0.06054,0.166667,0,0.2,-1,0
0.0,0.101699,0.166667,0,0.2,-1,0
0.0,0.434363,0.285714,0,0.2,-1,0
0.0,0.094237,0.285714,0.25,0.4,-1,0
0.0,0.104305,0.222222,0,0.2,-1,0
0.0,0.144614,0.4,0,0.375,-1,0
0.0,0.053906,0.333333,0.111111,0.3,-1,0
0.0,0.021325,0.142857,0,0.2,-1,0
0.0,0.148957,0.166667,0,0.2,-1,0
0.0,0.031842,0.222222,0.111111,0.2,-0.9,0
0.0,0.062628,0.25,0,0.3,-1,0
0.0,0.374349,0.083333,0,0.2,-1,0
0.0,0.188911,0.111111,0,0.2,-1,0
0.0,0.328364,0.083333,0,0.2,-1,0
0.0,0.394364,0.153846,0.090909,0.3,-1,0
0.0,0,0.090909,0,0.2,-1,0
0.0,0.386874,0.5,0.235294,0.8,0.496337,0.498344
0.0,0.103488,0,0,0.25,-1,0
0.0,0.0902,0,0,0.25,-1,0
0.0,0.087892,0.25,0.117647,0.2,-1,0
0.0,0.096934,0.125,0,0.2,-1,0.689149
0.0,0.087991,0,0,0,-1,0
0.0,0.100734,0.125,0,0.3,-1,0
0.0,0.079336,0,0,0.2,-1,0.567637
0.0,0.085182,0.2,0,0.25,-1,0
0.0,0.064881,0.166667,0,0.3,-1,0
0.0,0.261878,0.6,0.428571,0.4,-0.8,0
0.0,0.252001,0.285714,0.173913,0.4,-0.8,0
0.0,0.106112,0.2,0.142857,0.3,-0.9,0
0.0,0.16667,0.222222,0.111111,0.2,-0.9,0
0.0,0.025349,0,0,0.2,-1,0
0.0,0.097983,0.333333,0.133333,0.2,-1,0
0.0,0.099833,0,0,0.25,-1,0
0.0,0.112289,0,0,0.2,-1,0.652312
0.0,0.04456,0,0,0.25,-1,0
0.0,0.053155,0.2,0,0.333333,-1,0
0.0,0.048274,0,0,0.125,-1,0
0.0,0.056414,0,0,0.136364,-1,0
0.0,0.049548,0.090909,0,0.166667,-1,0
0.0,0.047449,0,0,0.166667,-1,0
0.0,0.205774,0.090909,0,0.142857,-1,0
0.0,0.049573,0.363636,0.090909,0.142857,-1,0
0.0,0.054869,0.181818,0,0.166667,-1,0
0.0,0.081417,0.090909,0,0.25,-1,0
0.0,0.020538,0.181818,0.083333,0.222222,-1,0
0.0,0.097829,0.181818,0.090909,0.428571,-0.102634,0
0.0,0.214412,0.272727,0.095238,0.5,-0.031674,0
0.0,0.026074,0.090909,0.083333,0.222222,-0.9,0
0.0,0.06137,0.083333,0,0.136364,-1,0
0.0,0.445848,0.166667,0,0.181818,-1,0
0.0,0.169747,0.090909,0,0.222222,-1,0
0.0,0.392113,0.083333,0,0.181818,-1,0
1.0,0.91295,0.846154,0.785714,1,0.916667,0.792178
0.0,0.002439,0,0,0.227273,-1,0
0.0,0.466074,0,0,0.25,-1,0
0.0,0.06123,0.090909,0,0.25,-1,0
0.0,0.047449,0.090909,0,0.25,-1,0
0.0,0.046235,0.181818,0.086957,0.125,-1,0
0.0,0.050992,0.090909,0,0.25,-1,0
0.0,0.046287,0.181818,0,0.25,-1,0
0.0,0.176272,0.272727,0,0.25,-1,0
0.0,0.041734,0.090909,0,0.125,-1,0
0.0,0.044809,0.181818,0,0.25,-1,0
0.0,0.489012,0.083333,0,0.136364,-1,0
0.0,0.200538,0.272727,0.2,0.3,-0.9,0
0.0,0.130379,0.2,0.068966,0.136364,-0.9,0
0.0,0.055819,0.363636,0.2,0.6,-0.8,0
0.0,0.332691,0.090909,0.083333,0.111111,-0.9,0
0.0,0.019723,0.090909,0,0.166667,-1,0
0.0,0.192878,0.272727,0.095238,0.166667,-1,0
0.0,0.055113,0.090909,0,0.25,-1,0
0.0,0.066438,0.090909,0,0.2,-1,0
0.0,0.029832,0.090909,0,0.25,-1,0
0.0,0.027962,0.090909,0,0.333333,-1,0
0.0,0.332153,0.111111,0,0.125,-1,0
0.0,0.055287,0.181818,0,0.222222,-1,0
0.0,0.024134,0.111111,0,0.166667,-1,0
0.0,0.076736,0.333333,0.105263,0.166667,-1,0
0.0,0.005428,0.222222,0.2,0.285714,-1,0
0.0,0.037567,0,0,0.142857,-1,0
0.0,0.041581,0.111111,0,0.111111,-1,0
0.0,0.407169,0.111111,0,0.25,-1,0
0.0,0.025218,0,0,0.111111,-1,0
0.0,0.02551,0.111111,0,0.142857,-1,0
0.0,0.074847,0.222222,0.105263,0.166667,-1,0
0.0,0.125704,0.888889,0.727273,0.888889,0.915283,0
0.0,0.059271,0.25,0.08,0.111111,-1,0
0.0,0.165201,0.083333,0,0.111111,-1,0
0.0,0.328185,0,0,0.111111,-1,0
0.0,0.11161,0,0,0.111111,-1,0
0.0,0.06139,0.076923,0,0.111111,-1,0
0.0,0.31682,0.090909,0,0.166667,-1,0
0.0,0.198601,0,0,0.25,-1,0
0.0,0.044316,0.222222,0,0.5,-1,0
0.0,0.086151,0.222222,0,0.5,-1,0
0.0,0.035038,0,0,0.125,-1,0
0.0,0.038642,0.111111,0,0.125,-1,0
0.0,0.035077,0.111111,0,0.25,-1,0
0.0,0.041019,0,0,0.125,-1,0
0.0,0.031627,0.222222,0.190476,0.25,-1,0
0.0,0.033957,0.111111,0,0.25,-1,0
0.0,0.187517,0.083333,0,0.111111,-1,0
0.0,0.005861,0.222222,0.111111,0.2,-0.9,0.720726
0.0,0.003811,0.285714,0.222222,0.222222,-0.9,0.354802
0.0,0.042301,0.333333,0.111111,0.2,-0.9,0
1.0,0.413044,1,1,1,1,1
0.0,0,0,0,0.25,-1,0
0.0,0.061688,0.222222,0,0.416667,-1,0
0.0,0.247596,0.222222,0,0.25,-1,0
0.0,0.199734,0.222222,0,0.2,-1,0
0.0,0.069849,0.111111,0,0.25,-1,0
0.0,0.02119,0.222222,0,0.333333,-1,0
0.0,0,0.125,0,0.166667,-1,0
0.0,0,0.090909,0,0.166667,-1,0
0.0,0,0.166667,0,0.166667,-1,0
0.0,0.068478,0.166667,0,0.333333,-1,0
0.0,0,0.142857,0,0.333333,-1,0
0.0,0,0,0,0.25,-1,0
0.0,0,0,0,0.25,-1,0
0.0,0.336233,0,0,0,-1,0
0.0,0,0.222222,0,0.166667,-1,0
0.0,0.004743,0.142857,0,0.166667,-1,0
0.0,0.03641,0.166667,0,0.166667,-1,0
0.0,0.033097,0.083333,0,0.333333,-1,0
0.0,0.005597,0.166667,0,0.166667,-1,0
0.0,0.004339,0.166667,0,0.333333,-1,0
0.0,0.06026,0.222222,0.105263,0.166667,-1,0
0.0,0.003852,0.166667,0,0.25,-1,0
0.0,0,0.076923,0,0.166667,-1,0
0.0,0.28845,0.181818,0,0.166667,-1,0.889276
0.0,0.003451,0.25,0,0.166667,-1,0
0.0,0,0,0,0.25,-1,0
0.0,0,0,0,0.25,-1,0
0.0,0,0.125,0,0.166667,-1,0
0.0,0,0,0,0.166667,-1,0
0.0,0,0.166667,0,0.25,-1,0
0.0,0,0.25,0,0.166667,-1,0
0.0,0,0,0,0,-1,0
0.0,0.050551,0.166667,0,0.25,-1,0
0.0,0.066865,0.083333,0,0.166667,-1,0
0.0,0,0,0,0.2,-1,0
0.0,0,0.214286,0,0.333333,-1,0
0.0,0,0,0,0.2,-1,0
0.0,0.253677,0,0,0.25,-1,0
1.0,1,1,1,1,1,1
0.0,0.075773,0.166667,0.125,0.166667,-0.9,0
0.0,0,0.166667,0.142857,0.25,-0.9,0
0.0,0,0,0,0.2,-1,0
0.0,0.276509,0,0,0,-1,0
0.0,0.096249,0.166667,0.153846,0.333333,-1,0
0.0,0.057392,0.125,0,0.333333,-1,0
0.0,0.026202,0.125,0,0.142857,-1,0
0.0,0.058367,0,0,0,-1,0
0.0,0.057014,0.125,0,0.25,-1,0
0.0,0.068607,0.125,0,0.2,-1,0
0.0,0.047033,0,0,0.166667,-1,0
0.0,0.045356,0.142857,0,0.125,-1,0
0.0,0.077549,0.25,0.117647,0.2,-1,0
0.0,0.027616,0.222222,0,0.3125,-1,0
0.0,0.042504,0,0,0,-1,0
0.0,0.068607,0.125,0,0.25,-1,0
0.0,0.101884,0.090909,0,0.333333,-1,0
0.0,0.046515,0.090909,0,0.142857,-1,0
0.0,0.103616,0,0,0,-1,0
0.0,0.219516,0.181818,0,0.375,-1,0
0.0,0.121793,0.090909,0,0.4,-1,0
0.0,0.068849,0,0,0.166667,-1,0
0.0,0,0.071429,0,0.136364,-1,0
0.0,0.137667,0.090909,0,0.2,-1,0
0.0,0.049025,0.090909,0,0.166667,-1,0
0.0,0.063644,0.090909,0,0.166667,-1,0
0.0,0.121793,0.090909,0,0.25,-1,0
0.0,0.031003,0,0,0.333333,-1,0
0.0,0.014154,0.285714,0.117647,0.166667,-1,0
0.0,0.03153,0,0,0.333333,-1,0
0.0,0.043946,0.166667,0,0.5,-1,0
0.0,0.037061,0.333333,0,0.3,-1,0
0.0,0.039436,0.166667,0,0.166667,-1,0
0.0,0.036892,0.142857,0.083333,0.166667,-1,0
0.0,0.041892,0.166667,0,0.3,-1,0
0.0,0.014918,0.222222,0.105263,0.166667,-1,0
0.0,0.049183,0.166667,0.125,0.166667,-1,0
0.0,0.037061,0,0,0.25,-1,0
0.0,0.06766,0.142857,0,0.333333,-1,0
0.0,0.03089,0.142857,0,0.142857,-1,0
0.0,0.078817,0.142857,0,0.333333,-1,0
0.0,0.12767,0.142857,0,0.25,-1,0
0.0,0.080881,0.142857,0,0.2,-1,0
0.0,0.180495,0.285714,0.235294,0.333333,-1,0
0.0,0.117325,0.142857,0.148148,0.285714,-1,0
0.0,0.091423,0.285714,0,0.2,-1,0
0.0,0.032557,0.222222,0,0.142857,-1,0
0.0,0.170653,0.142857,0,0.166667,-1,0
0.0,0.080881,0.285714,0.133333,0.375,-1,0
0.0,0.060827,0.25,0.181818,0.333333,-1,0
0.0,0.02777,0,0,0,-1,0
0.0,0.031247,0.25,0.181818,0.333333,-1,0
0.0,0.081763,0,0,0,-1,0
0.0,0.072713,0.2,0,0.25,-1,0
0.0,0.058651,0,0,0,-1,0
0.0,0.018233,0,0,0,-1,0
0.0,0.082191,0,0,0.25,-1,0
0.0,0.029269,0.111111,0,0.25,-1,0
0.0,0.037997,0,0,0,-1,0
0.0,0.072713,0,0,0.25,-1,0
0.0,0.067099,0,0,0,-1,0
0.0,0.030634,0.142857,0,0.285714,-1,0
0.0,0.068239,0.142857,0,0.333333,-1,0
0.0,0.144568,0.142857,0,0.25,-1,0
0.0,0.08021,0.375,0.125,0.6,0.245223,0
0.0,0.045342,0.142857,0,0.166667,-1,0
0.0,0,0.214286,0,0.214286,-1,0
0.0,0.090665,0.142857,0,0.2,-1,0
0.0,0.032287,0.111111,0,0.142857,-1,0
0.0,0.041914,0.125,0,0.166667,-1,0
0.0,0.08021,0.142857,0,0.25,-1,0
0.0,0.099362,0.111111,0,0.333333,-1,0
0.0,0.045364,0.111111,0,0.142857,-1,0
0.0,0.101051,0.111111,0,0.333333,-1,0
0.0,0.257629,0.111111,0,0.25,-1,0
0.0,0.118779,0.222222,0,0.2,-1,0
0.0,0.067144,0,0,0.166667,-1,0
0.0,0,0.142857,0,0.111111,-1,0
0.0,0.13426,0.222222,0.111111,0.2,-1,0
0.0,0.047812,0,0,0.111111,-1,0
0.0,0.062069,0.111111,0,0.166667,-1,0
0.0,0.118779,0.111111,0,0.25,-1,0
0.0,0.051822,0.142857,0.142857,0.333333,-1,0
0.0,0.023659,0,0,0.142857,-1,0
0.0,0.026621,0.142857,0.142857,0.333333,-1,0
0.0,0.069658,0.142857,0,0.25,-1,0
0.0,0.061948,0.428571,0,0.5,-1,0
0.0,0.134995,0.142857,0,0.166667,-1,0
0.0,0.134995,0.214286,0,0.214286,-1,0
0.0,0.070022,0.142857,0,0.2,-1,0
0.0,0.024936,0.111111,0,0.214286,-1,0
0.0,0.032371,0.142857,0,0.25,-1,0
0.0,0.061948,0.142857,0,0.25,-1,0
1.0,0.36347,1,1,1,1,1
0.0,0.019678,0.285714,0,0.5,-1,0
0.0,0.011161,0.333333,0.2,0.333333,-1,0
0.0,0.02713,0.25,0,0.333333,-1,0
0.0,0.325351,0,0,0,-1,0
0.0,0.030395,0,0,0,-1,0
0.0,0.017371,0,0,0,-1,0
0.0,0.029358,0,0,0,-1,0
0.0,0.02074,0.111111,0,0.333333,-1,0
0.0,0.026925,0,0,0,-1,0
0.0,0.355058,0.25,0,0.333333,-1,0
0.0,0.063121,0.142857,0,0.333333,-1,0
0.0,0.028818,0.142857,0.111111,0.214286,-0.9,0
0.0,0.02852,0,0,0.333333,-1,0
0.0,0.143183,0,0,0.25,-1,0
0.0,0.075455,0.142857,0,0.4,-1,0
0.0,0.190894,0,0,0.166667,-1,0
0.0,0.114446,0.142857,0,0.214286,-1,0
0.0,0.075018,0,0,0.2,-1,0
0.0,0.030373,0.111111,0,0.142857,-1,0
0.0,0.220225,0,0,0.166667,-1,0
0.0,0.075455,0,0,0.25,-1,0
0.0,0.12647,0.285714,0,0.5,-1,0
1.0,1,1,1,1,1,1
0.0,0.010672,0,0,0.333333,-1,0
0.0,0.020637,0.142857,0,0.375,-1,0
0.0,0.151184,0,0,0.2,-1,0
0.0,0.017883,0.142857,0,0.166667,-1,0
0.0,0.004993,0.142857,0.08,0.142857,-1,0
0.0,0.028071,0,0,0,-1,0
0.0,0.622578,0.444444,0.454545,0.571429,0.234982,0.5
0.0,0.079002,0.142857,0.117647,0.166667,-1,0
0.0,0.151184,0.142857,0,0.25,-1,0
0.0,0.059485,0,0,0.333333,-1,0
0.0,0.027158,0.142857,0,0.214286,-1,0.372492
0.0,0.026877,0.071429,0,0.333333,-1,0
0.0,0.078527,0.071429,0,0.25,-1,0
0.0,0.071109,0.142857,0,0.2,-1,0
0.0,0.091082,0.142857,0,0.25,-1,0
0.0,0.043859,0.071429,0,0.107143,-1,0
0.0,0.108463,0.071429,0,0.4,-1,0
0.0,0.028623,0.214286,0.068966,0.277778,-1,0.507169
0.0,0.10821,0.142857,0,0.166667,-1,0
0.0,0.071109,0,0,0.25,-1,0
0.0,0.038128,0,0,0.333333,-1,0
0.0,0.017407,0.166667,0,0.214286,-1,0
0.0,0.019586,0.111111,0,0.333333,-1,0
0.0,0.04652,0.111111,0,0.25,-1,0
0.0,0.045579,0.166667,0,0.2,-1,0
0.0,0.047233,0.222222,0,0.25,-1,0
0.0,0.020884,0.142857,0,0.166667,-1,0
0.0,0.051519,0.111111,0,0.4,-1,0
0.0,0.018347,0.083333,0,0.111111,-1,0
0.0,0.028237,0.25,0,0.166667,-1,0
0.0,0.045579,0,0,0.25,-1,0
0.0,0.076218,0,0,0,-1,0
0.0,0.034797,0,0,0.25,-1,0
0.0,0.077513,0,0,0,-1,0
0.0,0.182491,0,0,0.25,-1,0
0.0,0.091112,0,0,0.25,-1,0
0.0,0.202081,0.166667,0,0.25,-1,0
0.0,0.202081,0.071429,0,0.25,-1,0
0.0,0.102987,0,0,0.25,-1,0
0.0,0.036675,0,0,0.25,-1,0
0.0,0.081795,0,0,0,-1,0
0.0,0.091112,0,0,0,-1,0
0.0,0.061776,0,0,0,-1,0
0.0,0.028204,0,0,0.25,-1,0
0.0,0.062826,0,0,0,-1,0
0.0,0.147912,0,0,0.25,-1,0
0.0,0.073848,0,0,0.25,-1,0
0.0,0.248893,0,0,0.25,-1,0
0.0,0.248893,0.071429,0,0.25,-1,0
0.0,0.083473,0,0,0.25,-1,0
0.0,0.029726,0,0,0.25,-1,0
0.0,0.117974,0,0,0,-1,0
0.0,0.073848,0,0,0,-1,0
0.0,0.058078,0,0,0,-1,0
0.0,0.026515,0.142857,0.125,0.2,-1,0
0.0,0.051951,0,0,0.333333,-1,0
0.0,0.068665,0,0,0,-1,0
0.0,0.069426,0,0,0,-1,0
0.0,0.257915,0.166667,0,0.2,-1,0
0.0,0.257915,0.142857,0.086957,0.3,-1,0.33915
0.0,0.069024,0,0,0.2,-1,0
0.0,0.027946,0.111111,0.111111,0.2,-1,0
0.0,0.042201,0.333333,0.133333,0.3,-1,0.682792
0.0,0.069426,0,0,0.25,-1,0
0.0,0.029799,0.333333,0.2,0.333333,-1,0
0.0,0.013605,0,0,0.333333,-1,0
1.0,0.83905,1,1,1,1,1
0.0,0.045105,0,0,0,-1,0
0.0,0.035622,0,0,0,-1,0
0.0,0.020137,0.166667,0,0.333333,-1,0
0.0,0,0.071429,0,0.333333,-1,0
0.0,0.040265,0,0,0,-1,0
0.0,0.014339,0,0,0.333333,-1,0
0.0,0.018614,0,0,0.333333,-1,0
0.0,0.035622,0.25,0,0.333333,-1,0
0.0,0.052972,0.125,0,0.333333,-1,0
0.0,0.024184,0.125,0,0.142857,-1,0
0.0,0.243123,0.375,0.4,1,0.681818,0
0.0,0.189351,0,0,0,-1,0
0.0,0.063323,0.125,0,0.2,-1,0
0.0,0.061313,0.125,0,0.166667,-1,0
0.0,0.051029,0.142857,0,0.25,-1,0
0.0,0.071576,0.25,0,0.4,-1,0
0.0,0.025489,0,0,0.125,-1,0
0.0,0.03309,0,0,0.166667,-1,0
0.0,0.063323,0.25,0,0.25,-1,0
0.0,0.04049,0.125,0,0.333333,-1,0
0.0,0.018486,0.5,0.315789,0.428571,0.018321,0
0.0,0.032299,0,0,0.333333,-1,0
0.0,0.336952,0.5,0.5,1,0.8,0
